Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,GA,2018,9,Female,14.0,Right-Handed,167.6,22,122,2,Car,35,.309,34,Walking/Hiking,920.0,524.0,888.0,936.0,1000.0,978.0,22.5,Left foot,85,85,Same length,July,Summer,Yes,No,Fruit,Water,Music,7.5,8,4.0,Yes - broadband connection,In person,30,45,20,.5,1,0,.3,21,5.25,1,30,0,0,2,Very little,Graduate degree,Pop,Freeze time,Happy,Relative,Health
USA,FL,2011,12,Female,15.0,Right-Handed,176,25,179,1,Bus,40,0.328,43,Dancing,1000.0,1000.0,500.0,,1000.0,1000.0,24,Right foot,85,90,Ring finger,July,Winter,Yes,No,Desserts,Water,Mathematics and statistics,6,12,2.0,,,,,,,,,,,,,,,,,,,,,,,
USA,GA,2022,12,Female,12.0,Ambidextrous,5000,6,200,9,Boat,240,.398,44,Martial Arts,500.0,501.0,499.0,437.0,502.0,900.0,90,Same length,14,19,Ring finger,September,Winter,Yes,No,Rice/Noodle dishes,Other,Other,3,5,0.0,Yes - dial-up connection,E-mail,0,0,4,1,0,4,169,6,8,5,32,19,5,6,Very little,Less than high school,Reggae,Freeze time,Rich,Musician or singer,Other
USA,GA,2011,6,Male,11.0,Right-Handed,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2019,12,Male,17.0,Right-Handed,178,27,18$,1,Car,15,0.749,58,Football (American),800.0,700.0,900.0,750.0,700.0,1000.0,27,Same length,100,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2021,11,Male,16.0,Right-Handed,186,28,195,3,Car,5,0.249,0.752,Swimming,700.0,750.0,800.0,600.0,900.0,950.0,29,Left foot,8.5,9,Ring finger,July,Summer,No,Yes,Pizza/Pasta,Water,Music,6,8,4.0,Yes - broadband connection,"Myspace, Facebook, other social networking sites, or blog",1,1,0,8,10,6,12,6,10,2,30,10,0,6,Some,Some college,Punk rock,Telepathy,Famous,Musician or singer,Health
USA,FL,2025,11,Male,15.0,Right-Handed,173,25,171,1,Car,15,0.28,50,Bowling,,,,,,,24.5,Right foot,90,100,Ring finger,January,Winter,No,No,Pizza/Pasta,Water,History,7-8,10-11,4.0,Yes - broadband connection,Text messaging,4,10,10,1,0,5,8,,,,,,,,,,,,,,
USA,DE,2017,12,Male,18.0,Ambidextrous,40.64,10.5,76,2,Car,2,.68,41,Hockey (Ice),500.0,700.0,400.0,200.0,700.0,900.0,11,,50,70,Ring finger,August,Summer,No,No,Meat,Water,Languages,7,11,4.0,Yes - broadband connection,Internet chat or instant messaging,50,70,15,1,18,10,20,1,50,7,70,1,0,7,Some,Graduate degree,Punk rock,Super strength,Happy,Relative,Environment
USA,FL,2019,11,Male,17.0,Right-Handed,158,26,160,2,Car,30,0.707,50,Soccer,900.0,700.0,1000.0,900.0,200.0,900.0,26,Same length,70,68,Same length,July,Summer,No,No,Meat,Water,Mathematics and statistics,5.5,8,6.0,Yes - other,Text messaging,100,200,17,3,20,10,7,15,3,3,40,4,0,3,Some,Graduate degree,Rap/Hip hop,,Healthy,Relative,International aid
USA,FL,2024,11,Female,16.0,Right-Handed,173,27,180,3,Walk,13,0.353,41,Dancing,1000.0,800.0,600.0,800.0,10.0,500.0,27,Right foot,80,80,Same length,October,Summer,Yes,No,Other,Water,Music,7,10,8.0,Yes - other,In person,11,53,14,0,10,45,14,0,25,7,10,0,,,,,,,,,
USA,GA,2016,9,Male,15.0,Right-Handed,152,24,150,,,2,.4825,104,Basketball,300.0,500.0,400.0,600.0,1000.0,1000.0,20,Right foot,7,6,Index finger,December,Winter,Yes,No,Pizza/Pasta,Tea,Physical education,7,10,2.0,Yes - other,Text messaging,100,200,10,,,,,,,,,,,,,,,,,,
USA,GA,2022,12,Male,18.0,Right-Handed,174,23,81,1,Car,20,.348,43,Golf,1000.0,200.0,800.0,100.0,1000.0,1000.0,24,Left foot,94,91,Index finger,September,Fall,No,No,Seafood,Energy drink,English,6,8,4.0,Yes - broadband connection,"Myspace, Facebook, other social networking sites, or blog",12,17,7,2,3,1,1,1,7,2,15,2,11,1,Some,High school,Rock and roll,Invisibility,Rich,Religious figure,Education/Youth development
USA,DE,2013,12,Male,17.0,Right-Handed,178,25,70,1,Car,10,.056,50,Hockey (Ice),1000.0,1000.0,500.0,1000.0,1000.0,1000.0,25,Same length,52,49,Index finger,March,Winter,Yes,No,Seafood,Water,Science,6,9,4.0,Yes - other,Text messaging,50,50,20,0,,,,,,,,,,,,,,,,,
USA,GA,2025,12,Male,17.0,Right-Handed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,GA,2019,8,Male,11.0,Right-Handed,157.4,25.5,7.62,1,Bus,15,0.403,52,Soccer,640.0,1000.0,300.0,850.0,40.0,700.0,25.5,Same length,76.2,76.0,Index finger,March,Winter,No,No,Meat,Milk,Science,6,8,6.0,Yes - other,Cell phone,2,5,2,6,1,0,0,12,0,0,3,5,0,3,Very little,Graduate degree,Techno/Electronic,Invisibility,Healthy,Other,Health
USA,GA,2018,9,Female,14.0,,172,23,183,2,Car,5,0.638,52,Dancing,1000.0,0.0,1000.0,1000.0,0.0,0.0,23,Same length,14,13,Index finger,February,Summer,Yes,No,No favorite,Water,Physical education,8,12,4.0,Yes - other,Text messaging,10,25,8,0,1,10,0,0,1,1,1,0,0,0,Very little,Graduate degree,Other,Telepathy,Happy,Friend,Health
USA,GA,2018,9,Female,14.0,Right-Handed,149.8,20.32,153.2,2,Bus,16.5,0.372,43,Athletics,900.0,500.0,600.0,650.0,475.0,490.0,20.32,Same length,7.5,7.5,Same length,April,Winter,No,No,Pizza/Pasta,Water,History,8,11,5.0,Yes - broadband connection,Text messaging,14,11,3,4,3,3,0,0.5,4.5,3,3,4,0,2,Some,Graduate degree,Gospel,Freeze time,Happy,Other,Religious
USA,FL,2019,12,Male,17.0,Right-Handed,165,23,184,1,Car,15,.424,62,Other,1000.0,1000.0,1000.0,500.0,750.0,750.0,24,Left foot,70,75,Ring finger,October,Summer,Yes,No,Pizza/Pasta,Soft drink (caffeinated),Art,6,8,4.0,Yes - other,"Myspace, Facebook, other social networking sites, or blog",15,15,20,10,10,30,10,1,15,15,15,15,15,15,Some,Undergraduate degree,Country,Invisibility,Rich,Sports person,Environment
USA,GA,2021,12,Female,17.0,Right-Handed,163,26,164,1,Car,20,0.402,44,Lacrosse,800.0,500.0,500.0,600.0,300.0,1000.0,26,Same length,49,46,Index finger,April,Fall,Yes,No,Desserts,Water,English,7,9,5.0,Yes - broadband connection,Text messaging,10,8,4,2,3,4,6,2,1,2,7,8,4,3,A lot,Graduate degree,Country,Fly,Happy,Friend,Religious
USA,FL,2020,12,Male,17.0,Right-Handed,185,28,185,1,Car,5,.535,57,Baseball/Softball,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,28,Same length,100,110,Ring finger,April,Spring,No,No,Meat,Soft drink (caffeinated),History,8,10,4.0,Yes - other,"Myspace, Facebook, other social networking sites, or blog",20,20,20,20,5,5,30,10,20,1,30,30,15,2,Very little,Undergraduate degree,Rap/Hip hop,Super strength,Happy,Coach or club leader,"Arts, culture, sports"
USA,DE,2017,12,Male,17.0,Right-Handed,170,23,186,3,Car,22,0.769,58,Football (American),500.0,500.0,500.0,500.0,500.0,1000.0,23,Same length,80,70,Index finger,November,Fall,Yes,No,Meat,Milk,Science,7,9,5.0,Yes - other,Text messaging,85,400,20,95,7,20,35,4,8,10,1,6,0,4,Some,Graduate degree,Rap/Hip hop,Fly,Happy,Sports person,Health
USA,FL,2018,12,Female,17.0,Left-Handed,152.4,25.4,152.4,2,Car,10,0.783,50,,,,,,,,25.4,Same length,,,,February,Summer,Yes,No,Pizza/Pasta,,Other,7,10,3.0,Yes - other,Text messaging,100,100,12,0,1,0,0,0,20,24,24,5,20,5,A lot,Graduate degree,Rap/Hip hop,Telepathy,Rich,Doctor or nurse,Health
USA,DE,2016,12,Male,17.0,Right-Handed,175.3,28,167.6,1,Car,25,,,Basketball,300.0,300.0,200.0,500.0,900.0,1000.0,28,Same length,90,85,,August,Fall,No,No,Meat,Water,Mathematics and statistics,7,9,4.0,Yes - broadband connection,Text messaging,15,15,5,0,12,20,3,5,0,20,60,30,0,7,Some,Undergraduate degree,Rock and roll,Invisibility,Happy,Relative,"Arts, culture, sports"
USA,GA,2016,11,Female,18.0,Right-Handed,158,25,156,1,Car,15,0.5,52,Dancing,1000.0,1000.0,1000.0,1000.0,150.0,348.0,25,Same length,70,60.5,Index finger,September,Fall,No,No,Meat,Soft drink (caffeinated),Mathematics and statistics,7,8,5.0,Yes - other,Text messaging,30,35,5,3,3,10,1,1,1,4,1,2,20,12,Some,Graduate degree,Country,Freeze time,Happy,Doctor or nurse,Health
USA,FL,2015,12,Male,17.0,Right-Handed,175,28,180,2,Car,25,.774,53,Football (American),500.0,500.0,500.0,750.0,500.0,1000.0,28,Same length,76,78,Ring finger,November,Summer,Yes,No,Meat,Sports drink,Science,7,8,4.0,Yes - broadband connection,In person,5,5,10,1,14,2,14,2,0,1,24,1,0,0,A lot,Graduate degree,Rap/Hip hop,Fly,Happy,Doctor or nurse,Health
USA,FL,2010,11,Male,14.0,Right-Handed,163,37,105,2,Car,20,0.301,31,Soccer,860.0,500.0,0.0,,900.0,1000.0,37,Same length,50,	40,Ring finger,December,Summer,No,No,Pizza/Pasta,Milk,Mathematics and statistics,6,13,6.0,Yes - broadband connection,"Myspace, Facebook, other social networking sites, or blog",0,0,4,1,4,2,1,2,3,0,2,4,0,0,A lot,Graduate degree,Rap/Hip hop,Freeze time,Rich,Doctor or nurse,Other
USA,GA,2011,6,Male,11.0,Right-Handed,50,23,156,1,Bus,40,0.312,47,Soccer,800.0,800.0,800.0,,342.0,342.0,23,Same length,70,67,Index finger,January,Spring,No,No,Other,Sports drink,Computers and technology,10,6,4.0,Yes - broadband connection,In person,0,0,35,0,10,1,3,2,0,0,1,1,0,10,A lot,Other,Pop,Freeze time,Happy,Sports person,"Wildlife, animals"
USA,GA,2021,12,Female,17.0,Right-Handed,5'5,243.8,701.0,1,Car,10 ,: 0.4,34,Running/Jogging,700.0,500.0,700.0,500.0,1000.0,1000.0,240,Right foot,80,80,Same length,March,Fall,No,No,Pizza/Pasta,Soft drink (caffeinated),English,6,10,2.0,Yes - other,"Myspace, Facebook, other social networking sites, or blog",5,5,1,0,1,5,0,15,15,1,20,10,20,2,Some,Graduate degree,Rap/Hip hop,Telepathy,Happy,Musician or singer,Environment
USA,GA,2019,8,Female,13.0,Right-Handed,,26,,1,Car,25 ,,,Swimming,1000.0,1000.0,1000.0,1000.0,600.0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,DE,2019,12,Male,17.0,Left-Handed,172.7,22,124,1,Car,45,.501,62,Other,,,,,,,21,Right foot,,75,Ring finger,January,Winter,No,No,Poultry,Other,Science,6,9,5.0,Yes - broadband connection,Text messaging,5,12,8,1,10,6,10,4,20,1,6,1,0,5,Very little,Other,Rap/Hip hop,Super strength,Happy,Business person,Religious
USA,FL,2025,8,Male,14.0,Right-Handed,172,28,174,1,Bus,20,0.294,37,Football (American),600.0,700.0,800.0,900.0,500.0,1000.0,28.5,Left foot,90,90,Same length,July,Summer,No,,Fruit,Milk,Physical education,8,10,4.0,Yes - other,Cell phone,60,30,4,2,1,2,,,,,,,,,,,,,,,
USA,FL,2016,11,Female,16.0,Right-Handed,141,22,154,3,Car,15,0.465,51,Soccer,900.0,800.0,500.0,500.0,800.0,900.0,23,Left foot,75,65,Index finger,March,Winter,No,No,No favorite,Water,Music,7.5,9,5.0,Yes - broadband connection,Text messaging,50,50,25,30,5,30,10,0,28,20,15,0,0,5,A lot,Graduate degree,Pop,Telepathy,Happy,Sports person,"Arts, culture, sports"
USA,GA,2014,11,Female,16.0,Right-Handed,168,24,171,1,Car,45,.389,48,Athletics,824.0,791.0,749.0,775.0,519.0,513.0,24.5,Left foot,70,70,Same length,April,Fall,Yes,No,Seafood,Water,Music,7,8,5.0,Yes - dial-up connection,Text messaging,100,100,10,3,15,20,5,2,5,4,7,2,0,2,A lot,Graduate degree,Other,Telepathy,Happy,Relative,Health
USA,GA,2025,12,Male,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,GA,2016,9,Female,14.0,Right-Handed,148,23,154,1,Car,10,.389,36.5,Gymnastics,500.0,500.0,500.0,500.0,800.0,975.0,23,Same length,70,72,Ring finger,May,Fall,No,No,Seafood,Tea,Mathematics and statistics,7.5,5,4.0,Yes - other,Text messaging,15,20,2,3,5,5,6,5,,,,,,,,,,,,Musician or singer,"Arts, culture, sports"
USA,FL,2014,12,Male,18.0,Left-Handed,193,31,200,2,Car,20,.756,53,Football (American),250.0,250.0,250.0,250.0,500.0,500.0,30,Right foot,8.5,8.5,Same length,September,Fall,Yes,No,Meat,Sports drink,Social studies,6,10,2.0,Yes - broadband connection,Text messaging,60,70,10,4,7,4,16,2,2,5,3,10,4,4,A lot,Graduate degree,Country,Freeze time,Happy,Sports person,Health
USA,FL,2020,12,Female,17.0,Right-Handed,158,25,158,1,Car,9,.531,37,Tennis,600.0,600.0,600.0,700.0,700.0,800.0,26,Left foot,78,80,Ring finger,April,Summer,No,No,Pizza/Pasta,Water,English,6.5,9.5,4.0,Yes - other,"Myspace, Facebook, other social networking sites, or blog",200,250,5,5,10,20,10,0,24,24,24,10,4,2,A lot,Graduate degree,Rap/Hip hop,Freeze time,Happy,Relative,Health
USA,DC,2010,7,Female,12.0,Right-Handed,162.5,24,167,3,Rail (Train/Tram/Subway),60,0.371,42,Swimming,150.0,0.0,0.0,,1000.0,1000.0,24,Same length,650,800,Ring finger,December,Summer,Yes,No,No favorite,Water,Other,6,9,5.0,Yes - broadband connection,"Myspace, Facebook, other social networking sites, or blog",150,180,45,21,14,28,0,133,131, 1400,133,56,0,0,A lot,Other,Pop,Invisibility,Rich,Musician or singer,Other
USA,FL,2016,11,Female,16.0,Right-Handed,160,22,150,1,Car,5,0.852,47,Dancing,900.0,500.0,300.0,700.0,200.0,500.0,20,Right foot,75,74,Index finger,July,Spring,No,No,Seafood,Water,History,5,8,4.0,Yes - broadband connection,Text messaging,300,450,16,1,10,5,36,0,2,8,5,2,0,2,A lot,Undergraduate degree,Jazz,Invisibility,Happy,Friend,Health
USA,FL,2017,11,Male,17.0,Left-Handed,189,28,193,1,Car,25,0.356,33,Tennis,893.0,561.0,353.0,695.0,888.0,898.0,27,Right foot,85,90,Ring finger,October,Fall,No,No,Rice/Noodle dishes,Powdered drink,Computers and technology,6,8,3.0,Yes - broadband connection,Text messaging,20,120,6,0,20,20,2,0,1,1,30,1,30,1,A lot,Graduate degree,Rock and roll,Freeze time,Happy,Teacher,Other
USA,GA,2024,12,Male,18.0,Ambidextrous,185,27,184,1,,7,0.334,58,Soccer,882.0,818.0,540.0,513.0,882.0,914.0,27,Same length,80 cm,78 mm,Index finger,September,Fall,No,No,Meat,Water,Mathematics and statistics,8,10,4.0,Yes - broadband connection,"Myspace, Facebook, other social networking sites, or blog",17,15,12,2,5,5,4,4,20,4,8,8,0,4,Some,Graduate degree,Country,Telepathy,Happy,Relative,Health
USA,GA,2014,11,Female,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,DE,2014,12,Male,17.0,Right-Handed,182.8,28.54,185.2,2,Car,45,0.667,60,Lacrosse,500.0,0.0,0.0,0.0,1000.0,1000.0,27.91,Right foot,838.2,838.2,Same length,May,Summer,Yes,No,Pizza/Pasta,Water,Mathematics and statistics,7,5,4.0,Yes - broadband connection,Text messaging,20,100,10,0,2,8,2,1,3,2,1,2,0,1,Some,Graduate degree,Rap/Hip hop,Fly,Rich,Business person,"Wildlife, animals"
USA,FL,2019,12,Male,17.0,Left-Handed,178,26,178,1,Car,5,0.695,48,Football (American),1000.0,950.0,900.0,1000.0,1000.0,1000.0,26,Same length,30,35,Ring finger,December,Summer,No,No,Meat,Soft drink (caffeinated),Mathematics and statistics,7,2,6.0,Yes - broadband connection,Internet chat or instant messaging,4,20,5,6,2,5,2,10,8,2,2,0,16,2,Very little,Some college,Heavy metal,Freeze time,Rich,Other,Health
USA,GA,2013,6,Female,12.0,Left-Handed,160,26,162,2,Bus,5,0.561,43,Soccer,5.0,5.0,5.0,5.0,1000.0,1000.0,24,Right foot,80,70,Index finger,September,Summer,Yes,No,Salads,Water,Physical education,6,5,5.0,Yes - broadband connection,Text messaging,999,890,1,,,,,,,,,,,,,,,,,,
USA,GA,2020,11,Male,15.0,Right-Handed,177.8,25,160,1,Car,20-25,.41,40,Martial Arts,,,,,300.0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,DE,2013,12,Male,17.0,Right-Handed,183,31,183,1.5,Car,7,27,34,Golf,700.0,700.0,800.0,800.0,700.0,800.0,,,,31,Ring finger,November,Fall,Yes,No,Meat,Soft drink (caffeinated),Mathematics and statistics,5,12,5.0,Yes - broadband connection,Text messaging,30,30,60,1,9,13,9,4,2,10,4,9,0,5,,Graduate degree,Gospel,Fly,Rich,Other,Other
USA,FL,2021,12,Female,18.0,Right-Handed,157,24,82,2,Car,25,.5,56,Running/Jogging,1000.0,900.0,800.0,700.0,100.0,200.0,24,Left foot,80,70,Index finger,July,Winter,No,No,No favorite,Water,History,8,10,3.0,Yes - other,Internet chat or instant messaging,two,two,5,5,20,10,10,0,15,15,15,15,2,10,A lot,Graduate degree,Country,Telepathy,Happy,Relative,"Wildlife, animals"
USA,FL,2013,12,Female,17.0,Right-Handed,157.4,22,167,1,Car,32,.398,43,Soccer,422.0,888.0,497.0,519.0,1000.0,1000.0,23,Left foot,70,73,Ring finger,July,Summer,No,No,Pizza/Pasta,Water,Physical education,8,5,4.0,Yes - broadband connection,Text messaging,200,200,28,5,6,15,24,0,30,160,6,15,0,7,Some,Graduate degree,Country,Invisibility,Happy,Relative,Religious
USA,DE,2015,9,Male,17.0,Right-Handed,183,28,183,2,Car,5,2,10,Lacrosse,500.0,500.0,800.0,800.0,1000.0,1000.0,28,Same length,76,76,Ring finger,September,Fall,No,No,Meat,Water,Physical education,6,10,3.0,Yes - other,Text messaging,50,50,24,2,5,8,10,4,24,24,24,12,12,2,A lot,Graduate degree,Rap/Hip hop,Freeze time,Happy,Relative,International aid
USA,GA,2023,9,Female,15.0,Left-Handed,5'1,23,63,3,Car,5,0.3,49,Soccer,600.0,800.0,1000.0,700.0,1000.0,1000.0,23,Same length,70,8,Ring finger,February,Winter,No,No,Pizza/Pasta,Water,Computers and technology,8,12,8.0,Yes - broadband connection,Internet chat or instant messaging,12,20,6,0,1,6,1,2,2,6,3,4,0,12,Very little,Graduate degree,Other,Freeze time,Happy,Other,International aid
USA,FL,2015,11,Male,17.0,Right-Handed,175,27,170,2,Car,15,.709,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,GA,2014,9,Female,15.0,Right-Handed,165,24.5,175,2,Bus,15,.381,41,Athletics,471.0,390.0,711.0,567.0,856.0,1000.0,25,Left foot,95,100,Ring finger,November,Fall,No,No,No favorite,Water,Music,,8,,Yes - broadband connection,Internet chat or instant messaging,150,150,8,0,15,24,3,0,10,48,120,24,0,3,A lot,Other,Rap/Hip hop,Telepathy,Happy,Relative,Health
USA,FL,2018,12,Male,16.0,Right-Handed,167.5,27,167,2,Other,20,0.7,46,Soccer,999.0,800.0,900.0,400.0,1000.0,1000.0,27,Same length,80,81.25,Ring finger,December,Fall,No,No,Meat,Water,Science,7,9,4.0,Yes - broadband connection,Text messaging,10,10,20,3,10,20,,,,,,,,,,,,,,,
USA,DE,2020,12,Male,17.0,Right-Handed,177.8,27.94,64,2,Car,30,.301,34,Basketball,5.0,5.0,5.0,5.0,9.0,10.0,27.94,Same length,8,9,Ring finger,April,Summer,No,No,Meat,Water,History,7,10,5.0,Yes - other,Cell phone,4,2,20,6,8,15,18,30,10,2,4,5,21,2,A lot,Graduate degree,Rap/Hip hop,Telepathy,Famous,Sports person,Education/Youth development
USA,DC,2012,6,Female,12.0,Right-Handed,151,22,150,2,Walk,7,0.571,,Walking/Hiking,1000.0,1000.0,1000.0,1000.0,500.0,1000.0,22,Same length,70,60,Index finger,February,Fall,No,No,Rice/Noodle dishes,Water,English,8,7,4.0,Yes - broadband connection,In person,0,0,44,3,,,,,,,,,,,,,,,,,
USA,GA,2018,6,Female,11.0,Left-Handed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,DC,2010,8,Male,15.0,Right-Handed,167,27.5,181,1,Car,10,0.017,46,Football (American),700.0,800.0,900.0,,700.0,801.0,27,Right foot,10.5,11,Ring finger,September,Fall,No,Yes,Pizza/Pasta,Energy drink,,4,9,2.0,Yes - dial-up connection,Cell phone,0,0,4,1,6,3,6,2,5,1,6,7,0,3,Very little,Undergraduate degree,Rap/Hip hop,Freeze time,Rich,Other,"Wildlife, animals"
USA,FL,2013,12,Male,17.0,Right-Handed,180.4,27.94,200.6,2,Car,45,.361,45,Basketball,707.0,608.0,510.0,515.0,823.0,802.0,29.21,Left foot,76.2,81.28,Ring finger,October,Summer,No,No,Meat,Water,Social studies,6,8,3.0,Yes - broadband connection,Internet chat or instant messaging,70,70,1,0,10,6,2,0,9,9,9,2,0,1,A lot,Graduate degree,Techno/Electronic,,Happy,Relative,"Arts, culture, sports"
USA,FL,2013,12,Male,16.0,Right-Handed,165,26,171,1,Car,18,.358,38,Basketball,348.0,631.0,663.0,936.0,1000.0,1000.0,26,Same length,90,88,Index finger,June,Summer,No,No,Poultry,Water,Mathematics and statistics,7,12,4.0,Yes - other,In person,107,120,6,1,7,2,15,0,0,8,168,2,0,0,Some,Graduate degree,Techno/Electronic,Freeze time,Happy,Sports person,Health
USA,FL,2013,12,Female,16.0,Right-Handed,170,24,172,1,Car,20,0.421,22,Soccer,800.0,800.0,600.0,700.0,300.0,400.0,25.1,Left foot,88,83,Index finger,September,Summer,No,No,Breads/Sandwiches,Water,Science,8,9,3.0,Yes - broadband connection,In person,42,44,15,3,10,5,15,0,0,5,3,4,0,8,A lot,Graduate degree,Reggae,Telepathy,Happy,Relative,Health
USA,FL,2022,11,Male,17.0,Right-Handed,173,27,165,1,Car,7,0.743,55,Hockey (Ice),500.0,600.0,300.0,500.0,800.0,900.0,27,Same length,8.3,8,Index finger,April,Winter,Yes,No,Pizza/Pasta,Water,History,7,9,3.0,Yes - other,Text messaging,45,45,5,4,3,10,12,2,10,8,2,5,0,1,Some,Graduate degree,Rap/Hip hop,Fly,Rich,Business person,International aid
USA,DC,2010,8,Female,13.0,Right-Handed,170,28,169,1,Car,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2022,11,Female,16.0,Right-Handed,165 ,25.1,160,1,Car,15,.64,37,Walking/Hiking,700.0,800.0,1000.0,700.0,500.0,500.0,26 ,Same length,72.9,73,Same length,March,Fall,No,No,Fruit,Water,Science,7,9,4.0,Yes - other,Text messaging,20,30,4,2,6,8,3,2,6,6,8,6,0,4,Some,Graduate degree,Pop,Telepathy,Happy,Doctor or nurse,International aid
USA,GA,2016,9,Male,14.0,Right-Handed,172,26,188,2,Car,5,.0325,39,Basketball,500.0,500.0,800.0,700.0,850.0,900.0,25,Right foot,80,80,Same length,March,Spring,Yes,No,Meat,Water,Mathematics and statistics,8,11,4.0,Yes - broadband connection,Text messaging,3,2,20,5,21,5,10,15,14,7,2,7,0,6,Very little,Graduate degree,Rap/Hip hop,Telepathy,Happy,Relative,"Arts, culture, sports"
USA,GA,2023,12,Male,15.0,Right-Handed,157,24,157,1,Bus,25, 0.34,38,,914.0,904.0,888.0,679.0,840.0,840.0,24,Same length,8,9,Ring finger,August,Fall,Yes,No,Poultry,Soft drink (non-caffeinated),Mathematics and statistics,9,12,4.0,Yes - broadband connection,In person,40,60,2,0,1,8,3,8,0,2,8,2,0,1,Very little,Graduate degree,Rhythm and blues (R&B),Freeze time,Happy,Relative,Other
USA,FL,2019,6,Male,11.0,Right-Handed,132,8.9,30,1,Walk,40,0.465,68,Soccer,999.0,999.0,1000.0,999.0,100.0,1000.0,5.9,Same length,85,84,Index finger,June,Summer,Yes,No,Pizza/Pasta,Soft drink (caffeinated),Physical education,9,11,4.0,Yes - broadband connection,In person,1,2,2,0,2,5,3,5,1,6,3,6,0,2,Some,Graduate degree,Rap/Hip hop,Freeze time,Healthy,Community leader or elder,International aid
USA,FL,2023,11,Male,17.0,Left-Handed,182.8,25,67,1,Car,4 ,.143,40,Lacrosse,4.0,7.0,5.0,2.0,1.0,9.0,68,Left foot,76,77,Same length,October,Winter,Yes,No,Pizza/Pasta,Milk,Physical education,8,12,4.0,Yes - broadband connection,In person,4,13,3,,,,,,,,,,,,,,,,,,
USA,FL,2020,7,Female,12.0,Right-Handed,164.5,24.5,165,1,Car,16,.403,45,Other,1000.0,800.0,700.0,900.0,600.0,600.0,24.5,Same length,80,80,Same length,April,Winter,No,No,Rice/Noodle dishes,Soft drink (caffeinated),Art,6,10,2.0,Yes - broadband connection,Text messaging,30,40,25,17,21,6,0,19,21,17,30,7,0,0,A lot,Undergraduate degree,Techno/Electronic,Telepathy,Rich,Friend,"Wildlife, animals"
USA,FL,2015,12,Male,17.0,Right-Handed,170,28,162,3,Car,12,.5,32,Soccer,300.0,900.0,200.0,400.0,1000.0,1000.0,28,Same length,8.5,8.7,Ring finger,January,Winter,No,No,Meat,Juice,History,7,10,4.0,Yes - dial-up connection,Text messaging,40,100,13,5,8,12,15,2,5,5,7,7,0,2,A lot,Graduate degree,Rap/Hip hop,Freeze time,Rich,Business person,Health
USA,GA,2011,6,Female,11.0,Right-Handed,,,,1,Bus,41,0.374,43,Baseball/Softball,200.0,200.0,500.0,,900.0,1000.0,,,,,,February,Winter,No,No,Pizza/Pasta,Water,Art,9,11,5.0,Yes - other,E-mail,0,0,8,0.3,8,10,7,3,0,0.3,10,1,0,2,A lot,Other,Pop,Fly,Healthy,Other,Religious
USA,FL,2019,12,Male,17.0,Right-Handed,190,33,193,1,Car,10,.429,54,Athletics,1000.0,500.0,500.0,0.0,1000.0,1000.0,34,Same length,9,8,Same length,June,Summer,No,No,Meat,Water,Physical education,8,10,4.0,Yes - broadband connection,Text messaging,500,500,20,3,7,5,5,0,10,10,10,10,20,0,Some,Graduate degree,Country,Telepathy,Rich,Religious figure,Environment
